部門 問題
地政司 參與市地重劃的土地信託給他人，領取差額地價時是由委託人還是受託人領取？
地政司 都市土地與非都市土地應如何區別？
地政司 如何更改內政部不動產經紀業資訊系統內的經紀人及經紀營業員任職資料。
地政司 實價登錄後是否會實價課稅
地政司 受理申報登錄之機關，法條僅規定「主管機關」（縣市政府），實際受理申報之機關為哪一個地政事務所？以不動產坐落地或申報人戶籍或住居所地為準？又如同一買賣有二以上標的物分別坐落於不同地區，應如何申報？
地政司 市地重劃共同負擔之比例多少?
地政司 可否不同意參加自辦市地重劃?
地政司 自辦市地重劃地上物拆遷補償及異議程序為何?
地政司 何謂重劃區之抵費地?
地政司 內政部不動產交易價格查詢服務網中，不動產交易標的地圖顯示原則為何？
地政司 對內政部不動產交易價格查詢服務網之資料有質疑，如何反映？
地政司 不動產成交案件實價資訊電子資料如何申請？
地政司 大陸地區不動產開發者或建商，可否在在臺灣地區進行宣傳或販售活動？
地政司 哪些國籍的外國人可在我國購買住宅用不動產?
地政司 大陸地區人民（專指自然人）可以在台灣地區購置住宅用不動產嗎?相關規定及辦理程序為何？
地政司 大陸地區人民或法人在臺灣地區經許可取得不動產之件數及權利價值為何?
地政司 成屋買賣定型化契約之主建物、附屬建物及共有部分是否應分別列明面積及價格？
地政司 成屋買賣定型化契約有無面積誤差找補條款？
地政司 成屋買賣定型化契約是否有履約保證機制？
地政司 違反成屋買賣定型化契約應記載事項之效力為何？
地政司 建商提供之成屋買賣契約內容是否與本部公告之應記載及不得記載事項內容逐字逐句相符
地政司 不動產實價登錄查詢網的資料是否會自動上下架？
地政司 新制三類土地登記謄本自104年2月2日施行，第二類謄本不再公開所有權人完整姓名
地政司 大陸地區人民取得不動產總量管制之內容為何?目前執行情形?
地政司 公告土地現值調整是否影響土地增值稅及地價稅？
地政司 內政部有無不動產買賣幹旋金契約範本？
地政司 斡旋成功與否，斡旋金如何處理？
地政司 什麼是斡旋金？
地政司 仲介業者收受斡旋金之一般處理方式？
地政司 如果斡旋金未返還買方，應向何單位請求協助？
地政司 請問美國人（紐澤西州）可以購買不動產嗎？為什麼平等互惠國家一覽表查不到？
地政司 買賣房子時付款期別分別是哪些？
地政司 買賣房屋於要約階段是否可撤回？
地政司 政府為何要訂定預售屋買賣定型化契約應記載及不得記載事項？
地政司 停車空間面積資訊在預售屋買賣定型化契約中有何規定？
地政司 預售屋買賣契約為何要求應載明停車空間面積計算方式？
地政司 停車空間面積計算方式及占共有部分比例於成屋買賣契約是否要記載？
地政司 建商違反預售屋買賣定型化契約應記載及不得記載事項之效力為何？
地政司 建商提供之預售屋買賣契約，未載明停車空間面積計算方式及占共有部分比例，消費者如何主張自身權益？
地政司 消費者與建商發生消費爭議，如何申訴？
地政司 建商提供之預售屋買賣契約內容是否與本部公告之應記載及不得記載事項內容須逐字逐句相符？
地政司 那裡可以取得預售屋買賣定型化契約相關訊息？
地政司 公有出租耕地依法撥用時，耕地承租人得請求補償之法令依據及補償項目為何？
地政司 國有耕地承租人因年邁體衰且其繼承人無意願繼續承租使用，可否讓租給有意從事耕作而無親屬關係者換約承租使用？
地政司 自104年3月2日起，修正「第一類謄本(所有權個人全部)」、「第一類謄本(他項權利個人全部)」土地建物登記謄本格式。
地政司 內政部於104年3月19日發布大陸地區人民在臺灣地區取得不動產物權採行集中度數額管制重點為何?
地政司 不動產交易實價查詢服務網屋齡如何計算？
地政司 已經被地政機關列冊管理的不動產，還可以辦理繼承登記嗎？
地政司 地政士及不動產經紀業應配合辦理防制洗錢工作之法令依據為何？
地政司 洗錢防制法及其授權子法施行後，對不動產買賣有何影響？
地政司 應如何查得地政士及不動產經紀業防制洗錢詳細規定？
地政司 地政士及不動產經紀業如何進行客戶及其代理人之身分確認程序？
地政司 地政士及不動產經紀業如何進行實質受益人(BeneficialOwner)之身分確認程序？
地政司 地政士及不動產經紀業於確認客戶、其代理人及實質受益人身分程序所得身分資料，應保存多久？
地政司 何謂重要政治性職務人士（PEP）？地政士及不動產經紀業對該人士應採取何種審查措施？
地政司 地政士及不動產經紀業應如何辨識重要政治性職務人士？
地政司 地政士配合防制洗錢工作，應留存哪些交易紀錄？應保存多久？
地政司 不動產經紀業配合防制洗錢工作，應留存哪些交易紀錄？應保存多久？
地政司 地政士及不動產經紀業發現哪些情事，應向法務部調查局申報疑似洗錢交易？
地政司 地政士及不動產經紀業如何查得高洗錢或資恐風險之國家、地區或資恐防制法規定之制裁名單？
地政司 若是地政士及不動產經紀業已依洗錢防制法、地政士及不動產經紀業防制洗錢辦法規定辦理，未發現疑似洗錢或資恐行為，致漏向法務部調查局申報時，是否會受到行政處罰？
地政司 地政士及不動產經紀業發現疑似洗錢交易之申報程序，及該申報紀錄保存期間為何？
地政司 21.	哪裏可以取得法務部調查局之疑似洗錢或資恐交易及資恐防制法第7條第3項規定申報書表？
地政司 地政士或不動產經紀業在何種情況應辦理一定金額以上通貨交易申報及其申報程序？
地政司 地政士及不動產經紀業防制洗錢之內部管制機制，有哪些基本要求？
地政司 地政士及不動產經紀業如何進行防制洗錢在職訓練？
地政司 對於地政士及不動產經紀業辦理防制洗錢及打擊資恐內部控管機制之執行情形，主管機關內政部是否會查核？
地政司 地政士及不動產經紀業違反洗錢防制法、資恐防制法及其授權訂定之辦法規定之義務時，其罰則為何？
地政司 洗錢防制法105年12月28日修正背景為何？
地政司 洗錢防制做不好，有哪些影響？
地政司 為什麼報紙常講洗錢防制連密友及小三都要查？
地政司 洗錢防制法通過後，據說買房子不能用現金交易，是真的嗎？
地政司 購買房屋時，地政士或不動產經紀業是否會要求買方出具資金來源證明？
地政司 我之前購買不動產，都是登記在我的外甥名下，為什麼洗錢防制法修正施行後，要以外甥名義購買房子，地政士或不動產經紀業一直問我和他的關係及這麼做的理由，是故意刁難我嗎？
地政司 依據洗錢防制法及相關規定，買賣不動產時，地政士或不動產經紀業可能會要我提供那些文件？
地政司 民眾請地政士（俗稱代書）辦理不動產過戶時，為什麼被告知須配合洗錢防制法規定審查身分？
地政司 如何請領「地政士證書」，又請領證書有無時間限制？
地政司 不動產所有權人想要隨時掌握不動產登記異動資訊的方法－「地籍異動即時通」便民服務
地政司 原被徵收地上權之所有權人如何申請申請徵收所有權？
地政司 公有土地可否辦理放領？
地政司 不服徵收補償要如何救濟？
地政司 土地徵收後要如何知道使用情形？
地政司 政府為何要推動實價登錄制度？實價登錄2.0新制內容為何？
地政司 實價登錄2.0法案何時施行？
地政司 哪些情形需要辦理實價登錄？
地政司 申報登錄及提供查詢資訊有哪些？是否只要申報登錄房地成交價？
地政司 實價登錄申報方式為何？
地政司 以外幣交易之不動產，交易總價如何申報？
地政司 有申報登錄期限案件之期限最後一日如為假日，可否順延至下一個工作日？
地政司 可否以郵寄方式申報登錄？
地政司 申報登錄後申報書影本、收執聯等相關文件是否需保留？
地政司 哪裡可以取得實價登錄相關資訊？
地政司 買賣案件實價登錄新制何時實施？新、舊制之適用標準為何？
地政司 買賣案件實價登錄由誰申報？申報時機為何？
地政司 買賣案件申報書可否僅由代理人簽章？
地政司 買賣案件委託代理人申報時，能否於登記申請書備註欄或空白處加註委任關係文字以代替委託書？
地政司 買賣案件申報書可否由他人送件？
地政司 同一買賣交易分多件買賣登記案件者，如何申報？
地政司 土地與建物分件送買賣登記之案件，如何申報？
地政司 申報書備註欄「1交易總價包含下列非屬不動產價格之費用…」是否需將買賣案件之各項費用逐一填寫？
地政司 預售屋銷售後（簽訂預售屋買賣契約）買受人又轉售予第3人（簽訂權利買賣契約）之案件，於交屋辦理買賣移轉登記時，如何申報？
地政司 塔位或墓地買賣含有土地或建物移轉之案件，如何申報？
地政司 雙方合意解除買賣契約且無再簽訂契約書之案件，如何申報？
地政司 地上權房屋移轉之案件，如何申報？
地政司 公產管理機關讓售非公用不動產之案件，是否需要申報？
地政司 依土地徵收條例第11條辦理協議價購之案件，是否需要申報？
地政司 市地重劃、農地重劃抵費地或零星集中地出售（標售）案件，由誰申報？
地政司 預售屋不動產開發信託案件於興建完成辦理買賣移轉登記時，其申報義務人為何？
地政司 買賣契約簽訂後如有價金找補情況，如何申報？又如申報後才發生價金找補時，是否需更正申報？
地政司 買賣雙方是否一定要委託地政士申報？委託地政士申報時如何收費？
地政司 權利人或義務人為未成年人或受監護宣告之人時，可否由父母或監護人以外之代理人申報？
地政司 未依限申報或申報不實，有何罰則？
地政司 買賣案件罰鍰如何分攤？
地政司 申報人如遭主管機關認定有申報登錄不實之虞，應如何主張權利？
地政司 是否所有受理申報登錄之實際資訊皆會對外公開？公開的方式為何?會不會洩漏個人隱私？
地政司 實價登錄個案資訊多久開放查詢？是否要查詢費用？
地政司 含有車位之房地交易，於提供查詢時，其單價如何計算？
地政司 實價登錄申報書可否申請複印？費用如何計算？
地政司 可以把自己（臺灣地區人民）名下不動產移轉給大陸籍配偶嗎？
地政司 「地政資訊網際網路服務系統」服務功能？
地政司 「地籍圖資網路便民服務系統」為何使用門牌查詢不到結果?
地政司 「地籍圖資網路便民服務系統」為何門牌結果定位發現位置不對？
地政司 「地籍圖資網路便民服務系統」地政門牌跟戶政門牌有何不同？
地政司 「地籍圖資網路便民服務系統」為何找不到所屬地段資訊？
地政司 住宅價格指數、房價負擔率及房價所得比之作法為何？
地政司 那裡可以查到住宅價格指數、房價負擔率及房價所得比資料？發布時間點為何？
地政司 地政士及考試通過取得証照後，申請執照有無有效期限之限制?
地政司 如何辦理地政士暫時停業？
地政司 地政士法施行後，原領有土地登記專業代理人證書，是否須換發地政士證書？
地政司 地政士得執行那些業務？
地政司 律師可否申請地政士證書？可否代辦土地登記之事務？
地政司 合法之地政士應具備那些條件？
地政司 如何投訴地政士？
地政司 110.9.1修正施行之地政士及不動產經紀業防制洗錢及打擊資恐辦法，其內容為何？
地政司 是否只合約上約定使用超過50萬元現金由賣方現金簽收就要申報？
地政司 聽說租賃案件也要申報，是否所有的房屋或土地出租都要申報？
地政司 租賃實價登錄交易日期應如何填載？
地政司 簽訂租賃契約日期與承租人約定入住日期（租賃期間之首日）不一致時，租賃日期應如何填報？
地政司 租賃案件之租金總額是否應含租賃所得稅？
地政司 經紀業申報登錄租賃案件，可使用分公司之工商憑證申報登錄嗎？
地政司 經紀業申報登錄租賃案件，承租人為外國人或外商公司，其地址應如何填報？
地政司 租賃案件之建物含有未辦保存登記部分應否申報登錄？
地政司 外牆或屋頂突出物出租作為廣告或行動電話基地台使用是否須申報登錄？
地政司 租賃物之修繕，由出租人還是承租人負擔？
地政司 包租業轉租租賃住宅修繕責任為何？修繕費用由誰負擔？
地政司 租賃住宅服務業（含包租業及代管業）應於何時將租賃住宅相關資訊提供予直轄市、縣（市）主管機關？
地政司 租賃住宅代管業依法應提供之租賃住宅相關資訊及內容為何？
地政司 租賃住宅包租業依法應提供之租賃住宅相關資訊及內容為何？
地政司 請問有關租屋家電維修費該由誰負責？
地政司 租賃關係消滅後，如承租人繼續占有租屋拒絕搬遷，屋主除仍得向法院訴訟，民事求償租金損失、清空返還房屋外，請問是否還有其他可以之作為？
地政司 出租人於租賃關係消滅而依租賃住宅條例第12條規定視為完成點交程序後，如承租人繼續佔用租屋，有何刑事責任？是否有侵入他人住宅之刑責？
地政司 租房子時想知道可以使用的土地範圍，該如何查詢？土地權狀上只有總面積，但未具體標示範圍，該如何查詢？
地政司 目前房屋租賃契約新制規範中，在何種情況下，租賃期未滿提早解約，房東不可扣押金？
地政司 不動產交易實價查詢服務網資料與不動產成交案件實際資訊資料供應系統OpenData資料有何差異?
地政司 地政士及不動產經紀業應配合辦理防制洗錢工作之法令依據為何？
地政司 洗錢防制法及其授權子法施行後，對不動產買賣有何影響？
地政司 應如何查得地政士及不動產經紀業防制洗錢詳細規定？
地政司 地政士及不動產經紀業如何進行客戶及其代理人之身分確認程序？
地政司 地政士及不動產經紀業如何進行實質受益人(BeneficialOwner)之身分確認程序？
地政司 地政士及不動產經紀業於確認客戶、其代理人及實質受益人身分程序所得身分資料，應保存多久？
地政司 何謂重要政治性職務人士（PEP）？地政士及不動產經紀業對該人士應採取何種審查措施？
地政司 地政士及不動產經紀業應如何辨識重要政治性職務人士？
地政司 地政士配合防制洗錢工作，應留存哪些交易紀錄？應保存多久？
地政司 不動產經紀業配合防制洗錢工作，應留存哪些交易紀錄？應保存多久？
地政司 地政士及不動產經紀業發現哪些情事，應向法務部調查局申報疑似洗錢交易？
地政司 地政士及不動產經紀業如何查得高洗錢或資恐風險之國家、地區或資恐防制法規定之制裁名單？
地政司 若是地政士及不動產經紀業已依洗錢防制法、地政士及不動產經紀業防制洗錢及打擊資恐辦法規定辦理，未發現疑似洗錢或資恐行為，致漏向法務部調查局申報時，是否會受到行政處罰？
地政司 地政士及不動產經紀業發現疑似洗錢交易之申報程序，及該申報紀錄保存期間為何？
地政司 如何取得法務部調查局之疑似洗錢或資恐交易及資恐防制法第7條第3項規定申報書表？
地政司 地政士或不動產經紀業在何種情況應辦理一定金額以上通貨交易申報及其申報程序？
地政司 地政士及不動產經紀業防制洗錢之內部管制機制，有哪些基本要求？
地政司 地政士及不動產經紀業如何進行防制洗錢在職訓練？
地政司 對於地政士及不動產經紀業辦理防制洗錢及打擊資恐內部控管機制之執行情形，主管機關內政部是否會查核？
地政司 地政士及不動產經紀業違反洗錢防制法、資恐防制法及其授權訂定之辦法規定之義務時，其罰則為何？
地政司 洗錢防制法105年12月28日修正背景為何？
地政司 洗錢防制做不好，有哪些影響？
地政司 為何要參加國際評鑑？
地政司 為什麼報紙常講洗錢防制連密友及小三都要查？
地政司 洗錢防制法通過後，據說買房子不能用現金交易，是真的嗎？
地政司 購買房屋時，地政士或不動產經紀業是否會要求買方出具資金來源證明？
地政司 我之前購買不動產，都是登記在我的外甥名下，為什麼洗錢防制法修正施行後，要以外甥名義購買房子，地政士或不動產經紀業一直問我和他的關係及這麼做的理由，是故意刁難我嗎？
地政司 依據洗錢防制法及相關規定，買賣不動產時，地政士或不動產經紀業可能會要我提供那些文件？
地政司 民眾請地政士（俗稱代書）辦理不動產過戶時，為什麼被告知須配合洗錢防制法規定審查身分？
地政司 110年9月1日修正施行之地政士及不動產經紀業防制洗錢及打擊資恐辦法，其內容為何？
地政司 是否合約上約定使用超過50萬元現金由賣方現金簽收就要申報？
地政司 耕地三七五租約之佃農以優先承購方式購買承租之土地，地主是否需再給予佃農三分之一補償地價?
地政機關 遇有國土測繪中心員工在執行職務時，向土地所有權人或相關人員索取不法利益時，如何處理?
地政機關 對於本中心廉潔度情形，如何反映?
地政機關 e–GNSS即時動態定位系統有那些特色？
地政機關 如何加入使用e–GNSS？
地政機關 什麼是土地段籍資料？土地段籍資料有什麼用途？那些人可以申請土地段籍資料？
地政機關 如何申請土地段籍資料？
地政機關 如何申請控制測量成果資料？提供對象？申請方式？
地政機關 如何申請典藏地籍圖冊資料？
地政機關 如何申請數值地籍圖資料？
地政機關 如何申請數值地籍測量原始成果資料？
地政機關 如何申請臺灣通用電子地圖成果資料？
地政機關 如何申請臺灣地區經建版地形圖資料？
地政機關 「國土測繪圖資服務雲」的地籍資料有些與地政事務所不相同？
地政機關 請問「國土測繪圖資服務雲」內的地籍資料，已與正射影像疊合，是否可以此進行鑑界等行為？
地政機關 測量儀器校正實驗室提供校正服務項目有那些
地政機關 測量儀器校正實驗室是否對外提供服務
地政機關 為什麼要辦理地籍圖重測呢？
地政機關 地籍圖重測是什麼呢？
地政機關 土地所有權人接獲地籍調查通知書時，應如何處理？
地政機關 一般民眾於何時機，可以向法院申請辦理鑑定測量?
地政機關 因何需要辦理數化成果整合套疊?其成果有何效益?
地政機關 不同意地政事務所測量之結果，應如何處理?
地政機關 臺灣通用電子地圖圖資建置的目的、經濟效益為何？
地政機關 臺灣通用電子地圖圖資建置時程為何?
地政機關 何謂「國土利用現況調查」？
地政機關 土地重測後為什麼面積不一致？若面積減少是不是有補償措施?
地政機關 辦理農村社區土地重劃，土地所有權人負擔為何？
地政機關 內政部土地重劃工程處辦理機場捷運A7站地區區段徵收公共工程之執行情形？
地政機關 辦理農村社區土地重劃需多久時間才能完成重劃？
地政機關 關於非使用統一發票之收據何時補填店章或由受領人簽章？
地政機關 向本中心繳納各項費用,其繳款方式有那些?如以電匯方式,其匯款帳號為何?
地政機關 希從事測量相關工作，應如何進入國土測繪中心服務？
地政機關 如果我想要檢舉機關員工涉嫌貪瀆不法，但不想要身分曝光，機關是否有提供保護措施?
地政機關 可從何處查詢國土測繪法令相關條文
地政機關 校正服務收費標準，對於公家機關是否有減免方案？
地政機關 土地爭議提起訴訟時，司法機關囑託地政機關辦理鑑測工作，受囑託之機關是否可提供鑑測成果予訴訟當事人？
地政機關 若辦理土地複丈時發現原測量成果錯誤時，應如何辦理更正？
地政機關 e-GNSS無法連線至計算及控制中心時怎麼辦?
地政機關 e-GNSS作業期間VBS-RTK一直無法解算至Fix解時怎麼辦？
地政機關 為何重測前後面積不一致？如面積減少，是否有補償措施？
地政機關 重測結果公告期間，土地所有權人如對重測結果不清楚，應向那些機關詢問辦理？
地政機關 「臺灣通用電子地圖」相關資訊可至何處查詢？
地政機關 「國土利用現況調查」相關資訊可至何處查詢？
地政機關 如何申請加值利用測繪成果？
地政機關 如何申請更新測繪圖資？
地政機關 辦理農村社區土地重劃能為社區帶來什麼效益？
地政機關 直轄市及縣（市）主管機關勘選農村社區土地重劃區時，其評估選定原則為何？
地政機關 土地界址經法院判決確定後，應如何實地測定界址位置。
地政機關 土地辦理地籍圖重測，並經公告確定後，是否可申請依重測前地籍圖辦理複丈。
地政機關 何種情形非屬農村社區土地重劃辦理對象？
地政機關 將測量儀器送至內政部國土測繪中心辦理校正服務，其郵資、運費如何計算？
地政機關 辦理電子測距儀校正後，當儀器需調整參數時，是否協助調整？
地政機關 何謂測量標、三角點、衛星控制點或水準點?
地政機關 如果相同點位在不同時段所解算獲得到的坐標成果相差很多時怎麼辦？
地政機關 地籍調查時、土地所有權人接到地籍調查通知書後，假如所有權人沒有按照指定時間到場指界而且沒有設立界標時，有什麼後果？
地政機關 重測結果公告期間，土地所有權人如認為重測結果有錯誤時，應如何申請辦理？
地政機關 1/5000基本地形圖建置時程為何？
地政機關 1/5000基本地形圖相關資訊可至何處查詢？
地政機關 有關「國土測繪圖資服務雲」(https://maps.nlsc.gov.tw)上正射影像(航照圖)相關問題
地政機關 國土測繪圖資服務雲(https://maps.nlsc.gov.tw)是否可免費使用？
地政機關 我欲參加公務人員考試進入國土測繪中心服務，請問可從那裡找到測量製圖類科考試資訊？
地政機關 我想要檢舉貪瀆不法，貴機關有提供哪些檢舉管道?
地政機關 採購招標文件如何取得？押標金如何繳納？
地政機關 本中心年度預算資料如何查詢？
地政機關 內政部土地重劃工程處辦理市地重劃及區段徵收公共工程之主要工程項目？
地政機關 國土利用現況調查成果分類項目為何？
地政機關 臺灣通用電子地圖更新頻率為何?
地政機關 貴中心辦理司法機關囑託鑑測案件，其測量費用為何？
地政機關 土地於辦竣地籍圖重測後，重測地籍調查表應如何申請？
地政機關 地方縣市政府辦理市地重劃或區段徵收業務，與土地重劃工程處所辦理之市地重劃或區段徵收工程，有何不同？
地政機關 農地重劃區之農路規劃設計標準為何？
地政機關 e-GNSS系統於103年1月1日起更換之新坐標系統為何?
地政機關 e-GNSS系統於103年1月1日更新坐標，使用者該如何因應?
地政機關 在地籍圖重測期間內，土地所有權人應如何配合重測工作進行？
地政機關 重測辦理期間，重測作業相關宣導、資訊如何取得？
地政機關 政府有無免費的「國土測繪圖資服務雲」提供介接？
地政機關 如何申請國土利用現況調查成果資料？
地政機關 農地重劃區耕作版橋設置原則為何？
地政機關 欲申請於貴中心服務期間證明書，須如何辦理？
地政機關 本中心年度決算資料如何查詢？
地政機關 貴中心是否提供網路申請測量儀器校正？
地政機關 貴中心報廢財產變賣及估價程序為何？
地政機關 e-GPS系統與e-GNSS系統有何不同?
地政機關 何種情形可以辦理農地重劃？
地政機關 機場捷運A7站開發案各單位分工執掌為何？
地政機關 辦理農村社區土地重劃地區可新增之建築用地總面積為多少？
地政機關 機場捷運A7站地區區段徵收公共工程規劃家庭污水如何處理？
地政機關 辦理市地重劃地區政府可否禁止土地移轉或興建房屋？
地政機關 貴中心有那些軟體提供授權使用，如何收費?
地政機關 貴中心軟體提供授權使用，如何申請?
地政機關 民眾可以向內政部國土測繪中心申請辦理土地鑑界或其他複丈案件嗎?
地政機關 土地面積公差是多少?
地政機關 英文版電子地圖建置的目地為何？相關資訊可至何處查詢?
地政機關 市地重劃工程施工中需協調辦理之作業有哪些?
地政機關 大地起伏是什麼?如何申請?
地政機關 如何使用e-GNSS系統三維坐標轉換(TTG)功能?
地政機關 一般民眾於重劃區施工過程中常聽說道路下方設置共同管道，哪共同管道到底為何?又一般何時會設置呢？
地政機關 臺灣通用電子地圖資料眾多，有無提供單一圖層?如何申請?費用如何?
地政機關 如何申請五千分之一像片基本圖成果資料？
地政機關 貴中心同仁可否參加飲宴應酬？其規範依據為何？
地政機關 地籍圖重測之結果，應經過那些程序才算確定？
地政機關 重測後新權狀換發作業程序為何？
地政機關 中小比例尺地形圖（經建版地形圖）相關資訊可至何處查詢？
地政機關 UAS(無人機系統)的用途為何?
地政機關 何種身分才可以在貴中心加入健保？
地政機關 貴中心會計月報資料如何查詢？
地政機關 公文檔案是否提供公開閱覽？如何申請？
地政機關 辦理農村社區土地重劃目的為何？
地政機關 農地重劃是否有辦理坵塊整地？
地政機關 何種情形可以辦理農村社區土地重劃？
地政機關 農村社區土地重劃條例所稱之農村社區為何？
地政機關 我的土地正在辦理圖解數化地籍圖整合作業，有無需要配合之事項?對我的土地有無影響?
地政機關 移動站在進行VBS-RTK即時動態定位作業時，應注意那些事項？
地政機關 何謂數值地籍測量？
地政機關 請問測繪圖資查詢系統停止服務後，有何替代方案提供地籍圖查詢?
地政機關 農地重劃的目的為何?
地政機關 公務員廉政倫理規範所稱「與其職務有利害關係」意義為何？請舉例說明。
地政機關 請問貴中心補助縣市政府、團體及個人之獎補助經費明細表資料如何查詢？
地政機關 就學中的子女若結婚，仍可申請子女教育補助嗎？
地政機關 請問貴中心經管之動產辦理報廢後，得否轉撥私人或團體使用？
地政機關 測量儀器校正實驗室增設收件點服務
地政機關 為何要辦理圖解數化地籍圖整合作業?
地政機關 衛星接收儀是否有輻射問題?
地政機關 共有土地如何指界？
地政機關 何謂車載光達系統？其用途為何？
地政機關 辦理農地重劃之工程費，政府是否有補助?
地政機關 辦理農村社區土地重劃涉及非都市土地使用分區變更者如何處理？
地政機關 如何使用「測量儀器校正服務網」查詢簡易基線場相關資訊？
地政機關 國土測繪法令彙編第7版
地政機關 使用國土測繪中心「測量儀器履歷管理平臺」建置測量儀器電子履歷有哪些優點？
地政機關 國土測繪中心辦理司法機關囑託鑑測案件，經法院判決確定後，是否可向地政事務所申請辦理土地鑑界之執行？
地政機關 計算宗地之面積單位為何？
地政機關 什麼是一等水準點?測量方式有何特色?
地政機關 為什麼要做重力測量?
地政機關 辦理農村社區土地重劃是否需設置農村社區土地重劃委員會或農村社區更新協進會？
地政機關 重測作業期間，土地所有權人如何掌握重測作業情形、測區辦公室及重測結果等相關訊息?
地政機關 地籍調查時，相鄰土地所有權人，因指界不一致發生界址爭議時，應如何處理解決？
地政機關 何謂中小比例尺地形圖(經建版地形圖)？
地政機關 我有一筆土地(知道地段地號)，但不知在哪邊，如何查到？
地政機關 我知道一筆土地的位置，如何查得該筆土地的地段地號？
地政機關 公務員廉政倫理規範所稱「正常社交禮俗標準」意義為何？請舉例說明。
地政機關 如何向國土測繪中心申請會計憑證調案？
地政機關 收據遺失如何申請補發﹖
地政機關 辦理農村社區土地重劃之主管機關為何？
地政機關 訴訟當事人如對國土測繪中心辦理法院囑託鑑測結果有疑義，訴訟當事人應如何處理？
地政機關 法院囑託國土測繪中心辦理鑑測時，訴訟當事人繳費方式為何？
地政機關 e-GNSS即時定位系統如何因應地震造成的地表變動?
地政機關 本次106年之玉山正高測量成果和民國92年測量成果差約67公分，是玉山長高67公分嗎?
地政機關 重測作業期間，土地所有權人申請手機簡訊及電子郵件通知之服務有什麼好處?如何申請本項服務?
地政機關 地籍調查時，土地所有權人不清楚土地界址位置，應如何辦理指界作業？
地政機關 中小比例尺地形圖(經建版地形圖)建置現況？
地政機關 臺灣通用電子地圖圖資內容為何？
地政機關 內政部國土測繪中心提供之臺灣地區交通路網圖數值資料內容為何？
地政機關 學術單位如何以減徵規費方式申請國土利用調查成果數值資料檔？
地政機關 我是貴中心亡故退休人員遺族，請問該如何請領遺屬一次金或遺屬年金?
地政機關 公務員廉政倫理規範中，對於公務員受贈財物有相關的規定，至於如果不是公務員本人收受時，有哪些情形推定為公務員之受贈財物？請舉例說明。
地政機關 請問國土測繪中心辦理政策宣導相關廣告執行情形如何查詢？
地政機關 請問承攬貴中心之採購，契約規定交貨期限日恰逢星期日，廠商於該期限之次一辦公日交貨，是否屬延遲交貨?
地政機關 有關機場捷運A7合宜住宅周邊道路、人行道、路燈及公園設施等如有破損或故障情形發生，應如何通知政府機關儘速修復?
地政機關 像片基本圖與航照影像之內容、用途及供應單位為何？
地政機關 如何查詢像片基本圖版次或出版年度？
地政機關 如何申請臺灣地區像片基本圖紙圖？
地政機關 農林航空測量所已將售圖業務都轉移由內政部國土測繪中心辦理了嗎？
地政機關 可否利用像片基本圖來判別（證明）特定時間點的地上物？
地政機關 國土測繪圖資e商城可以預覽像片基本圖嗎？
地政機關 貴中心是否有接受人民申請鑑界複丈？
地政機關 民眾於土地爭訟期間，如對司法機關囑託鑑測之結果有疑義時，應如何處理？
地政機關 何謂數值地形模型?相關資訊可至何處查詢?
地政機關 何謂等高線?相關資訊可至何處查詢?
地政機關 收據、發票是否應加蓋負責人印章？
地政機關 若不滿意鑑界(再鑑界)結果，如何申請重測?
地政機關 重測協助指界位置與鑑界位置不一致時，如何處理?
地政機關 107年0206花蓮地震後，辦理了那些基本控制點檢測工作?
地政機關 離島地區一等水準點成果如何申請?
地政機關 國土測繪與空間資訊期刊如何取得？
地政機關 欲參訪國土測繪中心之聯絡方式？
地政機關 退休人員能申請子女教育補助費嗎？
地政機關 貴中心政府出版品如何購買？
地政機關 依「公務員廉政倫理規範」規定，公務員出席私部門的演講、座談、研習、評審（選）等活動，領取的鐘點費或稿費是否有限制？
地政機關 新北市新店十四張(B單元)區段徵收開發工程預定辦理期程?
地政機關 目前臺中市烏日前竹地區區段徵收工程辦理情形為何？
地政機關 新北市板橋埔墘4-7區區段徵收開發工程目前辦理情形?
地政機關 地籍測量人員訓練班開班時間？
地政機關 貴中心是否有接受人民申請鑑界復丈？
地政機關 民眾對於民事判決的鑑定圖有疑義，如何向貴中心申請鑑定圖指界工作？
地政機關 申請國土測繪中心航遙測感應器校正服務，相關資訊可至何處查詢？
地政機關 發現臺灣通用電子地圖圖資疑義要如何回報？
地政機關 是否有提供行動支付繳納圖資規費服務?應注意什麼?
地政機關 如何申請全國行政區及村里界線成果資料？
地政機關 履約分公司開立發票請款並要求匯入總公司，是否因發票開立與付款對象並未一致，不得將款項直接支付總公司？
地政機關 我是退休人員，想去大陸地區做生意長期居住，退休金還能不能領？
地政機關 若沒收到公文應如何處理?
地政機關 檢舉公務員貪污瀆職有獎金嗎？
地政機關 先現況測量後調查是什麼?(採用先現況測量後調查的原因、目的及效益)
地政機關 法院拍賣取得土地尚未過戶，重測時如何維護權益?
地政機關 新北市新、泰山區塭仔圳地區第二區市地重劃開發工程目前辦理情形?
地政機關 全民督工通報方式有哪些？
地政機關 e–GNSS即時動態定位系統供全星系定位服務，改變了哪些內容?
地政機關 地層下陷區水準網如何維持成果精度呢?
地政機關 「新北市中和秀朗橋北側區段徵收開發工程」目前辦理情形?
地政機關 農地重劃工程如位於山坡地是否須辦理水土保持計畫?
地政機關 請問都市計畫樁之測定機關？
